series_name,Episode,series_ep,season,season_ep,url,UserRating,UserVotes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
Game of Thrones,"Cripples, Bastards, and Broken Things",4,1,4,http://www.imdb.com/title/tt1829963/?ref_=ttep_ep4,8.8,26567,0.026160274024165316,0.0013174238717205556,0.0014679865999171905,0.003538224112620921,0.007603417773930064,0.017239432378514698,0.06045093537094892,0.19693604848119847,0.24120149057100915,0.4440847668159747
Game of Thrones,The Wolf and the Lion,5,1,5,http://www.imdb.com/title/tt1829964/?ref_=ttep_ep5,9.1,27636,0.028260240266319292,0.0018454190186712983,0.0017006802721088435,0.0022796352583586625,0.005319148936170213,0.010963960052105948,0.03466492980170792,0.11828774062816616,0.26248371689101174,0.53419452887538
Game of Thrones,A Golden Crown,6,1,6,http://www.imdb.com/title/tt1837862/?ref_=ttep_ep6,9.2,27356,0.027635619242579325,0.001133206609153385,0.0018643076473168591,0.0017911975435005118,0.00424038602134815,0.008626992250328995,0.02778183945021202,0.10370668226348881,0.26242871764877906,0.5607910513232929
Game of Thrones,You Win or You Die,7,1,7,http://www.imdb.com/title/tt1837863/?ref_=ttep_ep7,9.2,27843,0.027942391265309053,0.0011852171102251913,0.002011277520382143,0.0017239521603275509,0.0037711453507165175,0.0075063750314262115,0.02765506590525446,0.09664906798836333,0.24709980964694897,0.5844556980210466
Game of Thrones,The Pointy End,8,1,8,http://www.imdb.com/title/tt1837864/?ref_=ttep_ep8,9.0,25922,0.02638685286629118,0.0011573181081706658,0.00146593627034951,0.002121749864979554,0.00474500424349973,0.009798626649178304,0.03657125221819304,0.14188720006172365,0.26190108787902167,0.5139649718385927
Game of Thrones,Baelor,9,1,9,http://www.imdb.com/title/tt1851398/?ref_=ttep_ep9,9.6,36564,0.024395580352259052,9.29876381139919e-4,0.0018050541516245488,0.0012033694344163659,0.0030084235860409147,0.0041297451044743465,0.012990920030631223,0.04307515589104037,0.15121430915654743,0.7572475659118258
Game of Thrones,Fire and Blood,10,1,10,http://www.imdb.com/title/tt1851397/?ref_=ttep_ep10,9.5,32087,0.027176114937513634,0.00112194969925515,0.001838750896001496,0.0014959329323402,0.003334683828341696,0.005142269454919438,0.01763954249384486,0.06161373765076199,0.18705394708137252,0.693583071025649
Game of Thrones,The North Remembers,11,2,1,http://www.imdb.com/title/tt1971833/?ref_=ttep_ep1,8.8,25094,0.02673945963178449,0.0011955049015700964,0.002072208496054834,0.002669960946839882,0.0062564756515501715,0.015661114210568264,0.05539172710608113,0.18506415876305093,0.24786801625886667,0.4570813740336335
Game of Thrones,The Night Lands,12,2,2,http://www.imdb.com/title/tt2069318/?ref_=ttep_ep2,8.5,23712,0.02838225371120108,0.001560391363022942,0.0026568825910931173,0.0035846828609986505,0.009151484480431848,0.02349021592442645,0.08350202429149797,0.24270411605937922,0.18454790823211875,0.42042004048583
Game of Thrones,What Is Dead May Never Die,13,2,3,http://www.imdb.com/title/tt2070135/?ref_=ttep_ep3,8.8,23434,0.027865494580524026,0.0013655372535631989,0.002218998037040198,0.0030297857813433473,0.006785013228642144,0.014124775966544337,0.05496287445591875,0.18084834001877614,0.24733293505163437,0.46146624562601346
Game of Thrones,Garden of Bones,14,2,4,http://www.imdb.com/title/tt2069319/?ref_=ttep_ep4,8.8,22663,0.027886864051537747,0.001411993116533557,0.0017208666107752725,0.0030887349424171557,0.006486343379076027,0.014870052508494021,0.05864183912103429,0.18726558708026297,0.24687817146891408,0.4517495477209549
Game of Thrones,The Ghost of Harrenhal,15,2,5,http://www.imdb.com/title/tt2074658/?ref_=ttep_ep5,8.8,22848,0.02691701680672269,0.0010066526610644257,0.0018820028011204482,0.002582282913165266,0.006171218487394958,0.015362394957983192,0.055891106442577033,0.18334208683473388,0.24571078431372548,0.46113445378151263
Game of Thrones,The Old Gods and the New,16,2,6,http://www.imdb.com/title/tt2085238/?ref_=ttep_ep6,9.1,23868,0.02815485168426345,0.0014245014245014246,0.0013407072230601643,0.0022205463381933972,0.005362828892240657,0.010139098374392492,0.036534271828389475,0.1272414948885537,0.2634908664320429,0.5240908329143623
Game of Thrones,A Man Without Honor,17,2,7,http://www.imdb.com/title/tt2085239/?ref_=ttep_ep7,8.9,23250,0.02795698924731183,0.0014193548387096775,0.001935483870967742,0.002623655913978495,0.006365591397849462,0.014236559139784947,0.04670967741935484,0.15741935483870967,0.25470967741935485,0.4866236559139785
Game of Thrones,The Prince of Winterfell,18,2,8,http://www.imdb.com/title/tt2085240/?ref_=ttep_ep8,8.8,22970,0.02738354375272094,0.0014801915542011319,0.0018284719198955158,0.002786242925555072,0.007575097953852851,0.015367871136264694,0.05633434915106661,0.18615585546364824,0.23430561602089683,0.4667827601218981
Game of Thrones,Blackwater,19,2,9,http://www.imdb.com/title/tt2084342/?ref_=ttep_ep9,9.7,39983,0.020858865017632493,0.0010004251807017982,0.0015756696596053322,0.001225520846359703,0.002325988545131681,0.0033014030963159345,0.010654528174474152,0.037215816722106894,0.13710827101518144,0.7847335117424905
Game of Thrones,Valar Morghulis,20,2,10,http://www.imdb.com/title/tt2112510/?ref_=ttep_ep10,9.4,28354,0.027015588629470268,0.001058051774000141,0.0015518092685335402,0.002010298370600268,0.0033857656768004514,0.006983141708400931,0.021302109049869507,0.06993722226140932,0.2015235945545602,0.6652324187063554
Game of Thrones,Valar Dohaeris,21,3,1,http://www.imdb.com/title/tt2178782/?ref_=ttep_ep1,8.8,25042,0.02559699704496446,0.0019167798099193356,0.0019167798099193356,0.0030349013657056147,0.006469131858477757,0.015214439741234726,0.056664803130740356,0.1868061656417219,0.2445491574155419,0.4578308441817746
Game of Thrones,"Dark Wings, Dark Words",22,3,2,http://www.imdb.com/title/tt2178772/?ref_=ttep_ep2,8.6,22699,0.03304110313229658,0.001938411383761399,0.002423014229701749,0.003260055509053262,0.008634741618573506,0.01854707255826248,0.0762148112251641,0.2295255297590202,0.20714568923741133,0.41926957134675535
Game of Thrones,Walk of Punishment,23,3,3,http://www.imdb.com/title/tt2178802/?ref_=ttep_ep3,8.9,22918,0.02727114058818396,0.0018326206475259622,0.0016580853477615848,0.0025743956715245657,0.0056723972423422635,0.01287197835762283,0.048913517758966754,0.17296448206649795,0.27183872938301773,0.4544026529365564
Game of Thrones,And Now His Watch Is Ended,24,3,4,http://www.imdb.com/title/tt2178798/?ref_=ttep_ep4,9.6,31205,0.02534850184265342,0.001025476686428457,0.0014741227367409068,0.0013138920044864606,0.0025957378625220315,0.0046146450889280564,0.016407626982855313,0.05463867969876622,0.17385034449607434,0.7187309726005447
Game of Thrones,Kissed by Fire,25,3,5,http://www.imdb.com/title/tt2178788/?ref_=ttep_ep5,9.0,23355,0.02684649967886962,0.0020552344251766217,0.0017555127381716977,0.0024834082637550845,0.005523442517662171,0.012160137015628346,0.03956326268464997,0.13466067223292658,0.2611432241490045,0.5138086062941555
